INFO 2025-12-19 15:20:29 rc/train.py:277 Creating optimizer and scheduler
INFO 2025-12-19 15:20:29 rc/train.py:319 cfg.steps=100000 (100K)
INFO 2025-12-19 15:20:29 rc/train.py:320 dataset.num_frames=29274 (29K)
INFO 2025-12-19 15:20:29 rc/train.py:321 dataset.num_episodes=19
INFO 2025-12-19 15:20:29 rc/train.py:324 Effective batch size: 8 x 1 = 8
INFO 2025-12-19 15:20:29 rc/train.py:325 num_learnable_params=99880992 (100M)
INFO 2025-12-19 15:20:29 rc/train.py:326 num_total_params=450046176 (450M)
INFO 2025-12-19 16:16:47 rc/train.py:413 step:27K smpl:213K ep:138 epch:7.27 loss:0.023 grdn:0.289 lr:5.7e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:17:12 rc/train.py:413 step:27K smpl:214K ep:139 epch:7.32 loss:0.022 grdn:0.278 lr:5.4e-06 updt_s:0.123 data_s:0.003
INFO 2025-12-19 16:17:38 rc/train.py:413 step:27K smpl:216K ep:140 epch:7.38 loss:0.023 grdn:0.297 lr:5.0e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:18:03 rc/train.py:413 step:27K smpl:218K ep:141 epch:7.43 loss:0.020 grdn:0.274 lr:4.7e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:18:29 rc/train.py:413 step:27K smpl:219K ep:142 epch:7.49 loss:0.021 grdn:0.288 lr:4.4e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:18:54 rc/train.py:413 step:28K smpl:221K ep:143 epch:7.54 loss:0.023 grdn:0.295 lr:4.2e-06 updt_s:0.123 data_s:0.003
INFO 2025-12-19 16:19:20 rc/train.py:413 step:28K smpl:222K ep:144 epch:7.60 loss:0.021 grdn:0.278 lr:3.9e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:19:45 rc/train.py:413 step:28K smpl:224K ep:145 epch:7.65 loss:0.021 grdn:0.267 lr:3.7e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:20:11 rc/train.py:413 step:28K smpl:226K ep:146 epch:7.71 loss:0.021 grdn:0.276 lr:3.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:20:37 rc/train.py:413 step:28K smpl:227K ep:147 epch:7.76 loss:0.022 grdn:0.278 lr:3.3e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:21:02 rc/train.py:413 step:29K smpl:229K ep:149 epch:7.82 loss:0.021 grdn:0.272 lr:3.1e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:21:28 rc/train.py:413 step:29K smpl:230K ep:150 epch:7.87 loss:0.022 grdn:0.280 lr:3.0e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:21:53 rc/train.py:413 step:29K smpl:232K ep:151 epch:7.93 loss:0.021 grdn:0.277 lr:2.8e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:22:19 rc/train.py:413 step:29K smpl:234K ep:152 epch:7.98 loss:0.022 grdn:0.276 lr:2.7e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 16:22:45 rc/train.py:413 step:29K smpl:235K ep:153 epch:8.03 loss:0.021 grdn:0.271 lr:2.6e-06 updt_s:0.121 data_s:0.006
INFO 2025-12-19 16:23:10 rc/train.py:413 step:30K smpl:237K ep:154 epch:8.09 loss:0.022 grdn:0.284 lr:2.6e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:23:36 rc/train.py:413 step:30K smpl:238K ep:155 epch:8.14 loss:0.020 grdn:0.262 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:24:01 rc/train.py:413 step:30K smpl:240K ep:156 epch:8.20 loss:0.022 grdn:0.275 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:24:27 rc/train.py:413 step:30K smpl:242K ep:157 epch:8.25 loss:0.022 grdn:0.292 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:24:52 rc/train.py:413 step:30K smpl:243K ep:158 epch:8.31 loss:0.020 grdn:0.262 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:25:18 rc/train.py:413 step:31K smpl:245K ep:159 epch:8.36 loss:0.022 grdn:0.287 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:25:43 rc/train.py:413 step:31K smpl:246K ep:160 epch:8.42 loss:0.021 grdn:0.269 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:26:09 rc/train.py:413 step:31K smpl:248K ep:161 epch:8.47 loss:0.022 grdn:0.274 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:26:34 rc/train.py:413 step:31K smpl:250K ep:162 epch:8.53 loss:0.020 grdn:0.262 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:27:00 rc/train.py:413 step:31K smpl:251K ep:163 epch:8.58 loss:0.022 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:27:25 rc/train.py:413 step:32K smpl:253K ep:164 epch:8.64 loss:0.020 grdn:0.270 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:27:51 rc/train.py:413 step:32K smpl:254K ep:165 epch:8.69 loss:0.021 grdn:0.262 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:28:17 rc/train.py:413 step:32K smpl:256K ep:166 epch:8.74 loss:0.021 grdn:0.277 lr:2.5e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 16:28:42 rc/train.py:413 step:32K smpl:258K ep:167 epch:8.80 loss:0.022 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:29:08 rc/train.py:413 step:32K smpl:259K ep:168 epch:8.85 loss:0.021 grdn:0.273 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:29:33 rc/train.py:413 step:33K smpl:261K ep:169 epch:8.91 loss:0.021 grdn:0.278 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:29:59 rc/train.py:413 step:33K smpl:262K ep:170 epch:8.96 loss:0.023 grdn:0.278 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:30:25 rc/train.py:413 step:33K smpl:264K ep:171 epch:9.02 loss:0.021 grdn:0.282 lr:2.5e-06 updt_s:0.122 data_s:0.006
INFO 2025-12-19 16:30:50 rc/train.py:413 step:33K smpl:266K ep:172 epch:9.07 loss:0.022 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:31:16 rc/train.py:413 step:33K smpl:267K ep:173 epch:9.13 loss:0.021 grdn:0.272 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:31:41 rc/train.py:413 step:34K smpl:269K ep:174 epch:9.18 loss:0.021 grdn:0.277 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:32:07 rc/train.py:413 step:34K smpl:270K ep:176 epch:9.24 loss:0.022 grdn:0.274 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:32:32 rc/train.py:413 step:34K smpl:272K ep:177 epch:9.29 loss:0.022 grdn:0.285 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:32:58 rc/train.py:413 step:34K smpl:274K ep:178 epch:9.35 loss:0.020 grdn:0.262 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:33:23 rc/train.py:413 step:34K smpl:275K ep:179 epch:9.40 loss:0.021 grdn:0.264 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:33:49 rc/train.py:413 step:35K smpl:277K ep:180 epch:9.46 loss:0.021 grdn:0.267 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:34:15 rc/train.py:413 step:35K smpl:278K ep:181 epch:9.51 loss:0.023 grdn:0.302 lr:2.5e-06 updt_s:0.124 data_s:0.003
INFO 2025-12-19 16:34:40 rc/train.py:413 step:35K smpl:280K ep:182 epch:9.56 loss:0.021 grdn:0.271 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:35:06 rc/train.py:413 step:35K smpl:282K ep:183 epch:9.62 loss:0.022 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:35:31 rc/train.py:413 step:35K smpl:283K ep:184 epch:9.67 loss:0.022 grdn:0.265 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:35:57 rc/train.py:413 step:36K smpl:285K ep:185 epch:9.73 loss:0.021 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:36:22 rc/train.py:413 step:36K smpl:286K ep:186 epch:9.78 loss:0.020 grdn:0.270 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:36:48 rc/train.py:413 step:36K smpl:288K ep:187 epch:9.84 loss:0.021 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:37:13 rc/train.py:413 step:36K smpl:290K ep:188 epch:9.89 loss:0.022 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:37:39 rc/train.py:413 step:36K smpl:291K ep:189 epch:9.95 loss:0.022 grdn:0.272 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:38:05 rc/train.py:413 step:37K smpl:293K ep:190 epch:10.00 loss:0.020 grdn:0.266 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:38:30 rc/train.py:413 step:37K smpl:294K ep:191 epch:10.06 loss:0.022 grdn:0.286 lr:2.5e-06 updt_s:0.123 data_s:0.006
INFO 2025-12-19 16:38:56 rc/train.py:413 step:37K smpl:296K ep:192 epch:10.11 loss:0.021 grdn:0.274 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:39:22 rc/train.py:413 step:37K smpl:298K ep:193 epch:10.17 loss:0.022 grdn:0.272 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:39:47 rc/train.py:413 step:37K smpl:299K ep:194 epch:10.22 loss:0.022 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:40:12 rc/train.py:413 step:38K smpl:301K ep:195 epch:10.28 loss:0.022 grdn:0.270 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:40:38 rc/train.py:413 step:38K smpl:302K ep:196 epch:10.33 loss:0.022 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:41:04 rc/train.py:413 step:38K smpl:304K ep:197 epch:10.38 loss:0.022 grdn:0.285 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:41:29 rc/train.py:413 step:38K smpl:306K ep:198 epch:10.44 loss:0.020 grdn:0.257 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:41:55 rc/train.py:413 step:38K smpl:307K ep:199 epch:10.49 loss:0.020 grdn:0.267 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:42:20 rc/train.py:413 step:39K smpl:309K ep:200 epch:10.55 loss:0.022 grdn:0.284 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:42:46 rc/train.py:413 step:39K smpl:310K ep:201 epch:10.60 loss:0.022 grdn:0.283 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:43:11 rc/train.py:413 step:39K smpl:312K ep:203 epch:10.66 loss:0.021 grdn:0.271 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:43:37 rc/train.py:413 step:39K smpl:314K ep:204 epch:10.71 loss:0.020 grdn:0.281 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:44:02 rc/train.py:413 step:39K smpl:315K ep:205 epch:10.77 loss:0.022 grdn:0.281 lr:2.5e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 16:44:28 rc/train.py:413 step:40K smpl:317K ep:206 epch:10.82 loss:0.021 grdn:0.277 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:44:53 rc/train.py:413 step:40K smpl:318K ep:207 epch:10.88 loss:0.020 grdn:0.269 lr:2.5e-06 updt_s:0.123 data_s:0.003
INFO 2025-12-19 16:45:19 rc/train.py:413 step:40K smpl:320K ep:208 epch:10.93 loss:0.020 grdn:0.263 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 16:45:19 rc/train.py:433 Checkpoint policy after step 40000
INFO 2025-12-19 16:45:46 rc/train.py:413 step:40K smpl:322K ep:209 epch:10.99 loss:0.020 grdn:0.260 lr:2.5e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 16:46:12 rc/train.py:413 step:40K smpl:323K ep:210 epch:11.04 loss:0.021 grdn:0.269 lr:2.5e-06 updt_s:0.122 data_s:0.006
INFO 2025-12-19 16:46:37 rc/train.py:413 step:41K smpl:325K ep:211 epch:11.10 loss:0.020 grdn:0.265 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:47:03 rc/train.py:413 step:41K smpl:326K ep:212 epch:11.15 loss:0.022 grdn:0.283 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:47:28 rc/train.py:413 step:41K smpl:328K ep:213 epch:11.20 loss:0.021 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:47:54 rc/train.py:413 step:41K smpl:330K ep:214 epch:11.26 loss:0.020 grdn:0.267 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:48:20 rc/train.py:413 step:41K smpl:331K ep:215 epch:11.31 loss:0.021 grdn:0.283 lr:2.5e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 16:48:45 rc/train.py:413 step:42K smpl:333K ep:216 epch:11.37 loss:0.021 grdn:0.272 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:49:11 rc/train.py:413 step:42K smpl:334K ep:217 epch:11.42 loss:0.021 grdn:0.278 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:49:36 rc/train.py:413 step:42K smpl:336K ep:218 epch:11.48 loss:0.022 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:50:02 rc/train.py:413 step:42K smpl:338K ep:219 epch:11.53 loss:0.021 grdn:0.270 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:50:28 rc/train.py:413 step:42K smpl:339K ep:220 epch:11.59 loss:0.021 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:50:53 rc/train.py:413 step:43K smpl:341K ep:221 epch:11.64 loss:0.022 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:51:19 rc/train.py:413 step:43K smpl:342K ep:222 epch:11.70 loss:0.022 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:51:44 rc/train.py:413 step:43K smpl:344K ep:223 epch:11.75 loss:0.021 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:52:10 rc/train.py:413 step:43K smpl:346K ep:224 epch:11.81 loss:0.021 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:52:35 rc/train.py:413 step:43K smpl:347K ep:225 epch:11.86 loss:0.021 grdn:0.272 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:53:01 rc/train.py:413 step:44K smpl:349K ep:226 epch:11.92 loss:0.021 grdn:0.277 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:53:26 rc/train.py:413 step:44K smpl:350K ep:227 epch:11.97 loss:0.020 grdn:0.270 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:53:52 rc/train.py:413 step:44K smpl:352K ep:228 epch:12.02 loss:0.021 grdn:0.270 lr:2.5e-06 updt_s:0.122 data_s:0.006
INFO 2025-12-19 16:54:18 rc/train.py:413 step:44K smpl:354K ep:230 epch:12.08 loss:0.020 grdn:0.260 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:54:43 rc/train.py:413 step:44K smpl:355K ep:231 epch:12.13 loss:0.023 grdn:0.292 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:55:09 rc/train.py:413 step:45K smpl:357K ep:232 epch:12.19 loss:0.021 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:55:34 rc/train.py:413 step:45K smpl:358K ep:233 epch:12.24 loss:0.020 grdn:0.261 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:56:00 rc/train.py:413 step:45K smpl:360K ep:234 epch:12.30 loss:0.020 grdn:0.262 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:56:25 rc/train.py:413 step:45K smpl:362K ep:235 epch:12.35 loss:0.020 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:56:51 rc/train.py:413 step:45K smpl:363K ep:236 epch:12.41 loss:0.022 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:57:17 rc/train.py:413 step:46K smpl:365K ep:237 epch:12.46 loss:0.020 grdn:0.278 lr:2.5e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 16:57:42 rc/train.py:413 step:46K smpl:366K ep:238 epch:12.52 loss:0.021 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:58:08 rc/train.py:413 step:46K smpl:368K ep:239 epch:12.57 loss:0.021 grdn:0.273 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:58:33 rc/train.py:413 step:46K smpl:370K ep:240 epch:12.63 loss:0.022 grdn:0.283 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:58:59 rc/train.py:413 step:46K smpl:371K ep:241 epch:12.68 loss:0.021 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:59:24 rc/train.py:413 step:47K smpl:373K ep:242 epch:12.73 loss:0.022 grdn:0.292 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 16:59:50 rc/train.py:413 step:47K smpl:374K ep:243 epch:12.79 loss:0.021 grdn:0.270 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:00:16 rc/train.py:413 step:47K smpl:376K ep:244 epch:12.84 loss:0.021 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.003
INFO 2025-12-19 17:00:41 rc/train.py:413 step:47K smpl:378K ep:245 epch:12.90 loss:0.020 grdn:0.259 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:01:07 rc/train.py:413 step:47K smpl:379K ep:246 epch:12.95 loss:0.021 grdn:0.273 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:01:32 rc/train.py:413 step:48K smpl:381K ep:247 epch:13.01 loss:0.022 grdn:0.285 lr:2.5e-06 updt_s:0.121 data_s:0.006
INFO 2025-12-19 17:01:58 rc/train.py:413 step:48K smpl:382K ep:248 epch:13.06 loss:0.022 grdn:0.284 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:02:23 rc/train.py:413 step:48K smpl:384K ep:249 epch:13.12 loss:0.021 grdn:0.287 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:02:49 rc/train.py:413 step:48K smpl:386K ep:250 epch:13.17 loss:0.022 grdn:0.277 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:03:14 rc/train.py:413 step:48K smpl:387K ep:251 epch:13.23 loss:0.022 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:03:40 rc/train.py:413 step:49K smpl:389K ep:252 epch:13.28 loss:0.020 grdn:0.265 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:04:06 rc/train.py:413 step:49K smpl:390K ep:253 epch:13.34 loss:0.021 grdn:0.275 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:04:31 rc/train.py:413 step:49K smpl:392K ep:254 epch:13.39 loss:0.021 grdn:0.274 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:04:57 rc/train.py:413 step:49K smpl:394K ep:255 epch:13.45 loss:0.020 grdn:0.274 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:05:22 rc/train.py:413 step:49K smpl:395K ep:257 epch:13.50 loss:0.022 grdn:0.301 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:05:48 rc/train.py:413 step:50K smpl:397K ep:258 epch:13.55 loss:0.021 grdn:0.274 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:06:13 rc/train.py:413 step:50K smpl:398K ep:259 epch:13.61 loss:0.021 grdn:0.288 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:06:39 rc/train.py:413 step:50K smpl:400K ep:260 epch:13.66 loss:0.022 grdn:0.274 lr:2.5e-06 updt_s:0.124 data_s:0.004
INFO 2025-12-19 17:07:05 rc/train.py:413 step:50K smpl:402K ep:261 epch:13.72 loss:0.020 grdn:0.265 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:07:30 rc/train.py:413 step:50K smpl:403K ep:262 epch:13.77 loss:0.021 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:07:56 rc/train.py:413 step:51K smpl:405K ep:263 epch:13.83 loss:0.022 grdn:0.283 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:08:21 rc/train.py:413 step:51K smpl:406K ep:264 epch:13.88 loss:0.021 grdn:0.290 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:08:47 rc/train.py:413 step:51K smpl:408K ep:265 epch:13.94 loss:0.022 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:09:13 rc/train.py:413 step:51K smpl:410K ep:266 epch:13.99 loss:0.023 grdn:0.294 lr:2.5e-06 updt_s:0.125 data_s:0.004
INFO 2025-12-19 17:09:39 rc/train.py:413 step:51K smpl:411K ep:267 epch:14.05 loss:0.021 grdn:0.280 lr:2.5e-06 updt_s:0.122 data_s:0.006
INFO 2025-12-19 17:10:04 rc/train.py:413 step:52K smpl:413K ep:268 epch:14.10 loss:0.021 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:10:30 rc/train.py:413 step:52K smpl:414K ep:269 epch:14.16 loss:0.022 grdn:0.281 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:10:55 rc/train.py:413 step:52K smpl:416K ep:270 epch:14.21 loss:0.020 grdn:0.263 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:11:21 rc/train.py:413 step:52K smpl:418K ep:271 epch:14.27 loss:0.021 grdn:0.287 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:11:46 rc/train.py:413 step:52K smpl:419K ep:272 epch:14.32 loss:0.021 grdn:0.280 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:12:12 rc/train.py:413 step:53K smpl:421K ep:273 epch:14.37 loss:0.021 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.003
INFO 2025-12-19 17:12:38 rc/train.py:413 step:53K smpl:422K ep:274 epch:14.43 loss:0.022 grdn:0.268 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:13:03 rc/train.py:413 step:53K smpl:424K ep:275 epch:14.48 loss:0.021 grdn:0.279 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:13:29 rc/train.py:413 step:53K smpl:426K ep:276 epch:14.54 loss:0.024 grdn:0.302 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:13:54 rc/train.py:413 step:53K smpl:427K ep:277 epch:14.59 loss:0.020 grdn:0.280 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:14:20 rc/train.py:413 step:54K smpl:429K ep:278 epch:14.65 loss:0.021 grdn:0.282 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:14:45 rc/train.py:413 step:54K smpl:430K ep:279 epch:14.70 loss:0.021 grdn:0.296 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:15:11 rc/train.py:413 step:54K smpl:432K ep:280 epch:14.76 loss:0.020 grdn:0.276 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:15:37 rc/train.py:413 step:54K smpl:434K ep:281 epch:14.81 loss:0.020 grdn:0.264 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:16:02 rc/train.py:413 step:54K smpl:435K ep:282 epch:14.87 loss:0.021 grdn:0.272 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:16:28 rc/train.py:413 step:55K smpl:437K ep:284 epch:14.92 loss:0.021 grdn:0.287 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:16:53 rc/train.py:413 step:55K smpl:438K ep:285 epch:14.98 loss:0.020 grdn:0.275 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:17:19 rc/train.py:413 step:55K smpl:440K ep:286 epch:15.03 loss:0.022 grdn:0.295 lr:2.5e-06 updt_s:0.122 data_s:0.006
INFO 2025-12-19 17:17:45 rc/train.py:413 step:55K smpl:442K ep:287 epch:15.09 loss:0.021 grdn:0.278 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:18:10 rc/train.py:413 step:55K smpl:443K ep:288 epch:15.14 loss:0.020 grdn:0.267 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:18:36 rc/train.py:413 step:56K smpl:445K ep:289 epch:15.19 loss:0.021 grdn:0.266 lr:2.5e-06 updt_s:0.122 data_s:0.004
INFO 2025-12-19 17:19:01 rc/train.py:413 step:56K smpl:446K ep:290 epch:15.25 loss:0.020 grdn:0.265 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:19:27 rc/train.py:413 step:56K smpl:448K ep:291 epch:15.30 loss:0.021 grdn:0.273 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:19:52 rc/train.py:413 step:56K smpl:450K ep:292 epch:15.36 loss:0.021 grdn:0.269 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:20:18 rc/train.py:413 step:56K smpl:451K ep:293 epch:15.41 loss:0.021 grdn:0.264 lr:2.5e-06 updt_s:0.123 data_s:0.004
INFO 2025-12-19 17:20:43 rc/train.py:413 step:57K smpl:453K ep:294 epch:15.47 loss:0.021 grdn:0.268 lr:2.5e-06 updt_s:0.123 data_s:0.004
