'shoulder_pan.pos', 'shoulder_lift.pos', 'elbow_flex.pos', 'wrist_flex.pos', 'wrist_roll.pos', 'gripper.pos'
17.07483673095703,-31.75815200805664,12.293428421020508,74.62104797363281,8.384072303771973,14.611695289611816
17.40270233154297,-31.80652618408203,12.330551147460938,74.61336517333984,8.384051322937012,14.6116943359375
17.411273956298828,-31.658729553222656,12.29232406616211,74.60501861572266,8.383184432983398,14.611703872680664
17.49535369873047,-31.679786682128906,12.285726547241211,74.59609985351562,8.38302230834961,14.61169147491455
17.561033248901367,-31.642986297607422,12.251319885253906,74.60277557373047,8.383442878723145,14.611689567565918
17.775897979736328,-31.645004272460938,12.20477294921875,74.61553955078125,8.383456230163574,14.611680030822754
17.75558853149414,-31.568008422851562,12.250925064086914,74.60006713867188,8.383635520935059,14.611693382263184
17.91570281982422,-31.577350616455078,12.264520645141602,74.5979995727539,8.382983207702637,14.611680030822754
17.946857452392578,-31.54493522644043,12.323936462402344,74.6089096069336,8.383397102355957,14.61168384552002
18.154808044433594,-31.478809356689453,12.187028884887695,74.60421752929688,8.383376121520996,14.611687660217285
17.8836669921875,-31.483863830566406,12.26087760925293,74.59513092041016,8.383712768554688,14.611692428588867
18.256317138671875,-31.452194213867188,12.223371505737305,74.58155059814453,8.383583068847656,14.61169719696045
18.411893844604492,-31.430248260498047,12.21279525756836,74.60208129882812,8.383700370788574,14.611669540405273
18.270891189575195,-31.40793228149414,12.182470321655273,74.60153198242188,8.38341999053955,14.611673355102539
18.637033462524414,-31.29815673828125,12.14345932006836,74.58988952636719,8.383068084716797,14.611679077148438
18.606660842895508,-31.28568458557129,12.191459655761719,74.58499908447266,8.382866859436035,14.611681938171387
18.69247055053711,-31.263877868652344,12.146791458129883,74.5978012084961,8.383331298828125,14.611677169799805
18.782371520996094,-31.28314208984375,12.079023361206055,74.600830078125,8.383567810058594,14.611654281616211
19.02227783203125,-31.24313735961914,12.095329284667969,74.59347534179688,8.383431434631348,14.611664772033691
18.94025993347168,-31.203556060791016,12.141077041625977,74.60848999023438,8.383524894714355,14.611650466918945
19.04135513305664,-31.188201904296875,12.09402084350586,74.59671020507812,8.383793830871582,14.611652374267578
19.08367156982422,-31.126667022705078,12.027013778686523,74.6065902709961,8.384100914001465,14.611655235290527
19.009788513183594,-31.072711944580078,12.080493927001953,74.59367370605469,8.38342571258545,14.611642837524414
19.130441665649414,-31.03437042236328,12.025732040405273,74.61126708984375,8.38383674621582,14.611650466918945
19.093481063842773,-31.101940155029297,12.127279281616211,74.59651184082031,8.383838653564453,14.611641883850098
19.105239868164062,-31.116918563842773,12.123931884765625,74.62500762939453,8.383997917175293,14.611618041992188
19.091751098632812,-31.113197326660156,12.15641975402832,74.59221649169922,8.384452819824219,14.611610412597656
19.171403884887695,-30.988189697265625,12.084592819213867,74.60440826416016,8.384345054626465,14.611607551574707
19.36235809326172,-30.94260025024414,12.036371231079102,74.6009292602539,8.384281158447266,14.611614227294922
19.261375427246094,-30.96502685546875,12.108430862426758,74.63070678710938,8.384222030639648,14.611603736877441
19.06340789794922,-31.127220153808594,12.273500442504883,74.59584045410156,8.384256362915039,14.61157512664795
19.18279266357422,-31.085529327392578,12.241121292114258,74.62422180175781,8.38477897644043,14.611557006835938
18.824546813964844,-31.05807876586914,12.258834838867188,74.60319519042969,8.384848594665527,14.611567497253418
18.555408477783203,-31.0867919921875,12.220272064208984,74.58512878417969,8.3838472366333,14.61154842376709
18.692180633544922,-31.039295196533203,12.215593338012695,74.62020111083984,8.384502410888672,14.611544609069824
18.402976989746094,-31.06562614440918,12.311656951904297,74.6224594116211,8.38419246673584,14.611530303955078
18.452800750732422,-30.99362564086914,12.38798713684082,74.60714721679688,8.383931159973145,14.611549377441406
17.998184204101562,-31.09585189819336,12.454296112060547,74.60472869873047,8.383544921875,14.611515998840332
17.6259822845459,-31.165233612060547,12.550848007202148,74.61585998535156,8.38316535949707,14.611527442932129
17.5622615814209,-31.14374542236328,12.70944595336914,74.59379577636719,8.382086753845215,14.611531257629395
17.128068923950195,-31.224306106567383,12.855918884277344,74.59253692626953,8.38184642791748,14.611527442932129
16.860044479370117,-31.19894027709961,12.92904281616211,74.61074829101562,8.381246566772461,14.611526489257812
16.705617904663086,-31.219829559326172,12.988834381103516,74.5999526977539,8.381324768066406,14.611519813537598
16.596233367919922,-31.137340545654297,13.044830322265625,74.5815200805664,8.380284309387207,14.611513137817383
16.05268096923828,-31.313823699951172,13.259466171264648,74.5813217163086,8.379676818847656,14.6115083694458
15.879983901977539,-31.301342010498047,13.277647018432617,74.5572509765625,8.379526138305664,14.611518859863281
15.52314567565918,-31.35931396484375,13.543071746826172,74.56294250488281,8.379005432128906,14.61151123046875
15.758918762207031,-31.18537712097168,13.339075088500977,74.57669067382812,8.37916088104248,14.611506462097168
5.6050801277160645,-8.824073791503906,-13.946712493896484,76.8602294921875,8.444864273071289,14.612110137939453
6.966620922088623,-9.359149932861328,-13.18923568725586,76.82866668701172,8.44493293762207,14.612184524536133
7.300633907318115,-9.699798583984375,-13.121849060058594,76.79130554199219,8.444982528686523,14.612167358398438
7.541867256164551,-10.118019104003906,-12.68832015991211,76.76126098632812,8.44503116607666,14.61220645904541
8.07496452331543,-10.174468994140625,-12.372509002685547,76.73049926757812,8.445362091064453,14.612250328063965
8.194074630737305,-10.08462142944336,-12.307830810546875,76.68507385253906,8.445237159729004,14.612227439880371
9.798672676086426,-10.75680160522461,-11.568050384521484,76.6496353149414,8.444953918457031,14.612390518188477
11.29268741607666,-10.913421630859375,-10.846736907958984,76.5926284790039,8.44548225402832,14.612521171569824
11.502313613891602,-11.049800872802734,-10.6568603515625,76.5965576171875,8.445316314697266,14.612464904785156
13.030288696289062,-10.925350189208984,-10.179683685302734,76.56480407714844,8.445344924926758,14.612530708312988
14.164985656738281,-11.522823333740234,-9.456695556640625,76.5106201171875,8.445361137390137,14.61252498626709
15.87466812133789,-11.854438781738281,-8.70037841796875,76.47622680664062,8.445343971252441,14.612489700317383
15.980266571044922,-11.33367919921875,-9.059406280517578,76.46817016601562,8.445412635803223,14.612582206726074
17.717819213867188,-11.66463851928711,-8.344398498535156,76.46753692626953,8.445388793945312,14.612523078918457
18.59391975402832,-11.696441650390625,-7.811672210693359,76.39114379882812,8.445387840270996,14.612433433532715
19.957935333251953,-11.772987365722656,-7.43267822265625,76.3416519165039,8.444618225097656,14.612371444702148
21.471040725708008,-12.005603790283203,-6.6485595703125,76.31946563720703,8.444517135620117,14.612373352050781
22.037200927734375,-11.996658325195312,-6.410335540771484,76.30866241455078,8.444219589233398,14.6123685836792
23.238971710205078,-12.223907470703125,-5.917449951171875,76.29498291015625,8.44421100616455,14.612324714660645
23.766313552856445,-11.915721893310547,-6.130107879638672,76.35287475585938,8.443920135498047,14.612295150756836
24.517105102539062,-12.56301498413086,-5.601966857910156,76.28123474121094,8.444049835205078,14.612314224243164
25.21514320373535,-12.23154067993164,-5.689491271972656,76.31488800048828,8.443582534790039,14.61224365234375
25.961620330810547,-12.733428955078125,-5.048820495605469,76.28218841552734,8.443476676940918,14.612290382385254
26.41916275024414,-12.71884536743164,-5.1205902099609375,76.27742767333984,8.44332504272461,14.612276077270508
26.613317489624023,-12.648250579833984,-4.935508728027344,76.25738525390625,8.443359375,14.612244606018066
26.967117309570312,-12.730194091796875,-4.85650634765625,76.2474594116211,8.443280220031738,14.612228393554688
27.728271484375,-12.849853515625,-4.693996429443359,76.26983642578125,8.443078994750977,14.612269401550293
27.09160614013672,-12.679145812988281,-4.746612548828125,76.24168395996094,8.442901611328125,14.612245559692383
27.35220718383789,-12.527423858642578,-5.024448394775391,76.24002075195312,8.442933082580566,14.612178802490234
27.365280151367188,-12.68978500366211,-4.843849182128906,76.2383041381836,8.442737579345703,14.612208366394043
27.438404083251953,-12.471542358398438,-5.173500061035156,76.26107788085938,8.443015098571777,14.61216926574707
27.762168884277344,-12.603530883789062,-4.885540008544922,76.26252746582031,8.442872047424316,14.612197875976562
28.181400299072266,-12.813606262207031,-4.770362854003906,76.25123596191406,8.4430513381958,14.612161636352539
27.220577239990234,-12.422420501708984,-4.995151519775391,76.22249603271484,8.442865371704102,14.612147331237793
28.681068420410156,-12.827590942382812,-4.734596252441406,76.2745590209961,8.443044662475586,14.61215877532959
27.803783416748047,-12.512954711914062,-5.024715423583984,76.25074768066406,8.442638397216797,14.612123489379883
28.069168090820312,-12.814701080322266,-4.740394592285156,76.2435302734375,8.443050384521484,14.612119674682617
28.22791290283203,-12.462623596191406,-4.913642883300781,76.27355194091797,8.442811965942383,14.612113952636719
27.998741149902344,-12.558578491210938,-4.8782958984375,76.24874114990234,8.442705154418945,14.612154006958008
28.23853302001953,-12.669620513916016,-4.675121307373047,76.26168823242188,8.443046569824219,14.612157821655273
27.679462432861328,-12.463985443115234,-4.960742950439453,76.26046752929688,8.442980766296387,14.61213493347168
27.60983657836914,-12.317031860351562,-5.302501678466797,76.25685119628906,8.442791938781738,14.612100601196289
28.096782684326172,-12.597278594970703,-4.943561553955078,76.26161193847656,8.4429931640625,14.612133979797363
27.548179626464844,-12.567329406738281,-4.902797698974609,76.2446517944336,8.443175315856934,14.612075805664062
27.452667236328125,-12.608970642089844,-4.757568359375,76.24315643310547,8.443021774291992,14.612128257751465
26.811988830566406,-12.129730224609375,-5.478336334228516,76.25797271728516,8.44294261932373,14.612079620361328
27.400115966796875,-12.424823760986328,-5.218257904052734,76.23989868164062,8.443077087402344,14.612103462219238
27.27065658569336,-12.455162048339844,-5.137908935546875,76.2492904663086,8.443323135375977,14.612051963806152
26.858016967773438,-12.349796295166016,-5.291881561279297,76.23319244384766,8.44323444366455,14.612054824829102
26.959030151367188,-12.393657684326172,-5.067909240722656,76.22459411621094,8.443331718444824,14.612077713012695
26.84654998779297,-12.280426025390625,-5.237880706787109,76.23719024658203,8.443352699279785,14.612058639526367
26.97681427001953,-12.179527282714844,-5.514476776123047,76.24351501464844,8.443190574645996,14.612049102783203
26.285890579223633,-11.822166442871094,-5.817710876464844,76.24481964111328,8.443293571472168,14.612022399902344
26.559432983398438,-12.118736267089844,-5.438213348388672,76.2422103881836,8.443498611450195,14.612051963806152
25.96584701538086,-12.128715515136719,-5.832069396972656,76.19979095458984,8.443354606628418,14.612001419067383
25.145973205566406,-11.678466796875,-5.81561279296875,76.2230453491211,8.443256378173828,14.612025260925293
26.004348754882812,-11.970081329345703,-5.699108123779297,76.21601104736328,8.443367958068848,14.61202621459961
26.308664321899414,-12.003715515136719,-5.609367370605469,76.22368621826172,8.443506240844727,14.612041473388672
25.975019454956055,-11.935348510742188,-5.785503387451172,76.227783203125,8.44365119934082,14.61198902130127
25.15251922607422,-11.704170227050781,-5.908443450927734,76.22266387939453,8.443465232849121,14.612014770507812
26.0401611328125,-11.796192169189453,-6.050670623779297,76.23873901367188,8.443696975708008,14.612000465393066
26.824783325195312,-11.870193481445312,-6.318199157714844,76.20710754394531,8.44386100769043,14.612024307250977
25.312368392944336,-11.427433013916016,-6.312538146972656,76.22357177734375,8.443623542785645,14.61198902130127
25.778560638427734,-11.575515747070312,-6.141094207763672,76.20710754394531,8.443817138671875,14.612025260925293
25.69744110107422,-11.410972595214844,-6.373809814453125,76.21987915039062,8.44396686553955,14.611983299255371
26.327003479003906,-11.449787139892578,-6.478538513183594,76.21752166748047,8.444244384765625,14.612030029296875
25.68014907836914,-11.148475646972656,-6.322940826416016,76.22103881835938,8.444257736206055,14.612010955810547
25.844221115112305,-11.138938903808594,-6.326007843017578,76.25637817382812,8.44437313079834,14.6119966506958
25.68708038330078,-10.947559356689453,-6.59234619140625,76.22026824951172,8.444450378417969,14.612027168273926
25.696657180786133,-10.840312957763672,-6.632205963134766,76.2281265258789,8.444595336914062,14.612045288085938
25.82265853881836,-10.654991149902344,-6.632579803466797,76.21771240234375,8.444883346557617,14.612099647521973
25.947553634643555,-10.95412826538086,-6.370548248291016,76.21769714355469,8.445018768310547,14.612067222595215
26.06729507446289,-10.500091552734375,-6.698585510253906,76.22233581542969,8.445199966430664,14.612105369567871
25.863826751708984,-10.24740982055664,-7.038478851318359,76.22667694091797,8.445188522338867,14.612083435058594
25.433584213256836,-9.97872543334961,-6.818691253662109,76.22140502929688,8.445301055908203,14.612107276916504
26.105064392089844,-9.968124389648438,-6.890262603759766,76.22727966308594,8.445348739624023,14.612116813659668
25.916309356689453,-10.093547821044922,-6.655673980712891,76.21707153320312,8.445528984069824,14.612093925476074
25.67313575744629,-9.74899673461914,-6.962249755859375,76.21226501464844,8.445683479309082,14.612074851989746
25.625465393066406,-9.421733856201172,-7.027797698974609,76.23667907714844,8.445589065551758,14.61209774017334
25.46932601928711,-9.560989379882812,-6.984546661376953,76.21672821044922,8.445685386657715,14.612112045288086
25.51304054260254,-9.168949127197266,-7.194488525390625,76.22850036621094,8.445791244506836,14.612080574035645
24.565893173217773,-9.33919906616211,-7.047130584716797,76.21373748779297,8.44580364227295,14.612055778503418
25.384475708007812,-9.33724594116211,-7.325145721435547,76.21920013427734,8.445525169372559,14.612066268920898
24.897531509399414,-9.027336120605469,-7.314422607421875,76.23281860351562,8.445693969726562,14.612083435058594
24.679485321044922,-9.191844940185547,-7.370990753173828,76.2321548461914,8.445455551147461,14.612046241760254
24.05533218383789,-9.09096908569336,-7.167919158935547,76.20796203613281,8.445446968078613,14.61208438873291
23.817459106445312,-8.876384735107422,-7.4223785400390625,76.22460174560547,8.445469856262207,14.612049102783203
24.167924880981445,-8.768791198730469,-7.706047058105469,76.23046875,8.445389747619629,14.612085342407227
23.82823944091797,-8.647876739501953,-7.701774597167969,76.24261474609375,8.44556999206543,14.612074851989746
22.93732261657715,-8.535972595214844,-7.829620361328125,76.2750015258789,8.445474624633789,14.61206340789795
22.13717269897461,-8.38632583618164,-8.002681732177734,76.26624298095703,8.4453706741333,14.612075805664062
21.583864212036133,-8.56576156616211,-7.908870697021484,76.27275085449219,8.445352554321289,14.612103462219238
21.056678771972656,-8.62579345703125,-7.943782806396484,76.25296783447266,8.445093154907227,14.612088203430176
20.934234619140625,-8.643863677978516,-8.029457092285156,76.28439331054688,8.445219993591309,14.612105369567871
20.159944534301758,-8.75494384765625,-8.010841369628906,76.28199768066406,8.445039749145508,14.612139701843262
18.803226470947266,-8.877166748046875,-8.194202423095703,76.31044006347656,8.444916725158691,14.612137794494629
17.354793548583984,-9.346778869628906,-8.056770324707031,76.30376434326172,8.444852828979492,14.612180709838867
16.21976089477539,-9.405147552490234,-8.356670379638672,76.34246063232422,8.444604873657227,14.61215877532959
14.558765411376953,-9.507308959960938,-8.673141479492188,76.36941528320312,8.444817543029785,14.61217975616455
14.921835899353027,-9.213569641113281,-8.929267883300781,76.39425659179688,8.444663047790527,14.612195014953613
4.1837286949157715,19.964805603027344,-35.330963134765625,77.68521881103516,8.447123527526855,14.611750602722168
4.954414367675781,19.967010498046875,-35.39952087402344,77.69593811035156,8.447129249572754,14.61174488067627
5.566623687744141,20.458053588867188,-35.99647521972656,77.69871520996094,8.446890830993652,14.611750602722168
6.546894550323486,20.12945556640625,-36.439231872558594,77.67790222167969,8.446443557739258,14.611836433410645
6.246454238891602,20.031402587890625,-37.00482177734375,77.69185638427734,8.446028709411621,14.611898422241211
6.719673156738281,20.167755126953125,-37.432830810546875,77.70462036132812,8.4458589553833,14.611936569213867
7.793831825256348,20.083351135253906,-37.81324005126953,77.68488311767578,8.445592880249023,14.611997604370117
7.7633748054504395,19.6082763671875,-38.02821350097656,77.67631530761719,8.445484161376953,14.612064361572266
8.496380805969238,19.712356567382812,-37.9915771484375,77.68365478515625,8.445533752441406,14.61207389831543
8.827125549316406,18.932693481445312,-38.502647399902344,77.6717300415039,8.445000648498535,14.612019538879395
9.196897506713867,18.935455322265625,-38.74158477783203,77.65800476074219,8.44528579711914,14.612127304077148
10.014975547790527,18.644058227539062,-38.4366455078125,77.6631088256836,8.445379257202148,14.612064361572266
9.882380485534668,18.77306365966797,-39.017333984375,77.67454528808594,8.44541072845459,14.612122535705566
10.481274604797363,18.269943237304688,-38.508079528808594,77.66349792480469,8.444971084594727,14.612161636352539
10.940725326538086,18.35700225830078,-38.93833923339844,77.6436767578125,8.445433616638184,14.612138748168945
11.556026458740234,18.08576202392578,-39.26176452636719,77.62460327148438,8.445703506469727,14.612080574035645
12.835415840148926,17.74121856689453,-38.92083740234375,77.61119842529297,8.44583511352539,14.612146377563477
12.333661079406738,17.47644805908203,-38.980995178222656,77.62738800048828,8.4464111328125,14.612091064453125
14.061573028564453,17.939205169677734,-39.251121520996094,77.62274932861328,8.446406364440918,14.612144470214844
14.68513011932373,17.558269500732422,-39.266761779785156,77.61763763427734,8.446497917175293,14.612104415893555
14.78781509399414,17.295166015625,-39.01825714111328,77.60946655273438,8.446126937866211,14.612104415893555
15.681896209716797,17.869686126708984,-39.63319396972656,77.6058120727539,8.446645736694336,14.612079620361328
15.858482360839844,17.29448699951172,-39.27430725097656,77.60467529296875,8.44708251953125,14.612138748168945
16.543352127075195,17.406997680664062,-39.60015869140625,77.57806396484375,8.447077751159668,14.61209774017334
17.938217163085938,17.61441421508789,-39.683677673339844,77.56522369384766,8.447248458862305,14.612110137939453
19.032794952392578,17.360069274902344,-39.59007263183594,77.5446548461914,8.44757080078125,14.612109184265137
19.815505981445312,17.16118621826172,-39.486427307128906,77.54009246826172,8.447906494140625,14.612110137939453
19.64723014831543,17.152767181396484,-39.591331481933594,77.51966857910156,8.44788932800293,14.612147331237793
20.542186737060547,16.925636291503906,-39.47040557861328,77.47347259521484,8.448330879211426,14.612083435058594
21.155874252319336,16.528663635253906,-39.06745910644531,77.49410247802734,8.448287010192871,14.612139701843262
21.490921020507812,17.302814483642578,-39.87025451660156,77.48957824707031,8.448262214660645,14.612120628356934
21.27790641784668,17.504688262939453,-39.91001892089844,77.48848724365234,8.44793701171875,14.6121244430542
22.349639892578125,17.34579086303711,-39.838356018066406,77.46955108642578,8.4478178024292,14.612100601196289
21.4974365234375,17.36377716064453,-39.92897033691406,77.44116973876953,8.448175430297852,14.612104415893555
22.85212516784668,17.549530029296875,-39.916839599609375,77.46823120117188,8.448040008544922,14.612112998962402
22.495807647705078,17.463314056396484,-39.976661682128906,77.44717407226562,8.44822883605957,14.612072944641113
22.546680450439453,16.43197250366211,-39.05860137939453,77.4044189453125,8.448328018188477,14.61205768585205
22.337848663330078,17.371112823486328,-39.927818298339844,77.421142578125,8.448288917541504,14.612069129943848
22.574371337890625,17.779937744140625,-40.285247802734375,77.42724609375,8.44830322265625,14.612081527709961
22.37294578552246,17.54715347290039,-40.111610412597656,77.40381622314453,8.448041915893555,14.612085342407227
21.904399871826172,18.45770263671875,-40.977783203125,77.422607421875,8.447715759277344,14.612123489379883
21.951108932495117,18.144126892089844,-40.87217712402344,77.39923858642578,8.448186874389648,14.612089157104492
22.456329345703125,18.51885986328125,-41.208351135253906,77.4149169921875,8.44753646850586,14.612103462219238
22.025806427001953,18.529037475585938,-41.294036865234375,77.39043426513672,8.447857856750488,14.612075805664062
21.64470863342285,18.471454620361328,-41.122772216796875,77.38798522949219,8.448054313659668,14.612091064453125
21.50808334350586,18.799266815185547,-41.699066162109375,77.3664779663086,8.448105812072754,14.612035751342773
21.680137634277344,18.984146118164062,-41.825279235839844,77.37031555175781,8.44831657409668,14.612014770507812
22.07494354248047,19.10832977294922,-41.78485107421875,77.37959289550781,8.448213577270508,14.612007141113281
21.78293228149414,19.023086547851562,-41.87770080566406,77.35112762451172,8.448346138000488,14.611974716186523
21.579097747802734,19.09972381591797,-41.79486846923828,77.34584045410156,8.448558807373047,14.61199951171875
21.632919311523438,19.38634490966797,-42.042388916015625,77.35979461669922,8.448474884033203,14.612021446228027
22.179168701171875,19.365150451660156,-42.16356658935547,77.36482238769531,8.448431015014648,14.611957550048828
21.75125503540039,19.584609985351562,-42.373016357421875,77.35633850097656,8.448314666748047,14.611930847167969
21.81182098388672,19.28350067138672,-42.08489227294922,77.34046173095703,8.448424339294434,14.611942291259766
21.606460571289062,19.554458618164062,-42.56825256347656,77.32633972167969,8.448406219482422,14.61188793182373
21.367839813232422,19.99993896484375,-42.74059295654297,77.3375244140625,8.448358535766602,14.611923217773438
21.926456451416016,19.851364135742188,-42.62654113769531,77.33899688720703,8.448575019836426,14.6118745803833
22.351036071777344,19.854232788085938,-42.49913024902344,77.34657287597656,8.448551177978516,14.611891746520996
21.822528839111328,19.946029663085938,-42.49745178222656,77.33377075195312,8.448715209960938,14.61184310913086
21.718326568603516,19.79851531982422,-42.532562255859375,77.32807159423828,8.448507308959961,14.611857414245605
21.846649169921875,19.865188598632812,-42.52862548828125,77.3250961303711,8.448840141296387,14.611798286437988
21.76580810546875,20.042068481445312,-42.47899627685547,77.32501983642578,8.448808670043945,14.611771583557129
21.310977935791016,20.222854614257812,-42.707435607910156,77.33141326904297,8.448873519897461,14.61179256439209
21.704570770263672,20.171951293945312,-42.462684631347656,77.31514739990234,8.448884963989258,14.611737251281738
21.417789459228516,20.219749450683594,-42.410736083984375,77.31105041503906,8.449012756347656,14.611721992492676
21.465187072753906,20.137184143066406,-42.371070861816406,77.30353546142578,8.449084281921387,14.611699104309082
21.263057708740234,20.36402130126953,-42.26844024658203,77.31204986572266,8.449148178100586,14.611689567565918
21.228397369384766,20.364913940429688,-42.123756408691406,77.31208801269531,8.449178695678711,14.611659049987793
21.18399429321289,20.203033447265625,-41.915565490722656,77.28144073486328,8.44916820526123,14.611574172973633
21.05542755126953,20.305191040039062,-42.16380310058594,77.29627227783203,8.449058532714844,14.61164665222168
21.087810516357422,20.41796875,-41.969947814941406,77.29197692871094,8.449190139770508,14.611580848693848
20.906829833984375,20.09912872314453,-41.71863555908203,77.27632904052734,8.4491605758667,14.611595153808594
20.763059616088867,20.311134338378906,-41.85987854003906,77.27701568603516,8.449271202087402,14.6115140914917
20.689855575561523,20.363006591796875,-41.723793029785156,77.2825698852539,8.449203491210938,14.611538887023926
20.321849822998047,20.370193481445312,-41.67430114746094,77.28041076660156,8.449217796325684,14.61152458190918
20.430667877197266,20.564224243164062,-41.661598205566406,77.28388977050781,8.449220657348633,14.611515998840332
20.415023803710938,20.372703552246094,-41.323646545410156,77.26901245117188,8.449300765991211,14.611446380615234
19.949106216430664,20.473594665527344,-41.37866973876953,77.26373291015625,8.449217796325684,14.611457824707031
19.88128089904785,20.614334106445312,-41.453125,77.27061462402344,8.44926643371582,14.611441612243652
19.642627716064453,20.49395751953125,-41.1456298828125,77.24571228027344,8.449189186096191,14.611433029174805
19.572372436523438,20.80010986328125,-41.271392822265625,77.26143646240234,8.449225425720215,14.611388206481934
